pmid,pmcid
26819159,7132229
26819159,7933760
26820826,10296259
26820826,10664133
26820826,5020102
26820826,5542986
26820826,6915047
26820826,7248013
26820826,8260892
26822880,11599463
26822880,11917330
26822880,4929027
26822880,5612330
26822880,5645083
26822880,5698311
26822880,5831445
26822880,6265069
26822880,6276373
26822880,7016397
26822880,7531055
26822880,8355048
26822880,8785857
26822880,9937777
26823929,10803686
26823929,10849096
26823929,10871157
26823929,11081241
26823929,11234660
26823929,11502992
26823929,12180229
26823929,4729417
26823929,5542632
26823929,5614807
26823929,6537981
26823929,7259845
26823929,7398048
26823929,7863316
26823929,7904028
26823929,7941891
26823929,9541997
26827876,11057519
26827876,11838745
26827876,4940124
26827876,4975202
26827876,6814565
26827876,8493680
26827876,8751292
26827876,8775165
26827876,9421104
26827876,9970758
26827877,10156598
26827877,10159718
26827877,10226447
26827877,10577805
26827877,10649077
26827877,11608933
26827877,11891747
26827877,12000840
26827877,12037573
26827877,5344039
26827877,5356481
26827877,5488183
26827877,5896485
26827877,5934538
26827877,6092690
26827877,6100096
26827877,6361229
26827877,6469085
26827877,6481448
26827877,6690739
26827877,6950614
26827877,6970314
26827877,7433860
26827877,7446793
26827877,7508803
26827877,7508936
26827877,7663677
26827877,7665020
26827877,7692695
26827877,7801135
26827877,7850035
26827877,7966626
26827877,8079235
26827877,8314381
26827877,8553154
26827877,8944082
26827877,9724895
26827877,9773571
26828802,10271990
26828802,11058032
26828802,5279838
26828802,5647654
26828802,5710574
26828802,5719659
26828802,5830940
26828802,6519087
26828802,6594413
26828802,6652031
26828802,6692678
26828802,6852059
26828802,7062387
26828802,7077777
26828802,7407056
26828802,7839645
26828802,7902466
26828802,8015255
26828802,8026560
26828802,8108644
26828802,8384656
26828802,8497633
26828802,8845062
26828802,9286294
26828802,9763443
26828802,9926935
26829453,8399706
26829453,8998513
26829453,9586798
26829453,9887468
26830008,10377605
26830008,10557350
26830008,11389310
26830008,12220249
26830008,5374749
26830008,6172002
26830008,8064161
26830008,8957684
26830008,9249976
26830008,9355717
26830008,9760414
26836926,10286124
26836926,10288698
26836926,10388017
26836926,10830922
26836926,11086188
26836926,11261142
26836926,12213161
26836926,5011046
26836926,5718159
26836926,5989631
26836926,6059485
26836926,6197800
26836926,6387562
26836926,6612754
26836926,6659144
26836926,7326238
26836926,7718769
26836926,7752853
26836926,7762726
26836926,8043963
26836926,8196237
26836926,8281082
26836926,8315839
26836926,8419010
26836926,8873040
26840191,10317186
26840191,10565842
26840191,5034209
26840191,5407463
26840191,7519171
26840191,8964829
26847352,10076395
26847352,10338385
26847352,5714218
26847352,6327739
26847352,6328361
26847352,7709366
26847352,8035815
26847352,8249220
26847352,8606383
26847352,8609196
26847352,8878352
26847352,9365884
26850412,10144141
26850412,4835368
26850412,4835380
26850412,4926726
26850412,5126440
26850412,5147684
26850412,5397036
26850412,7730315
26850412,9078214
26853618,6650312
26853618,6676078
26853618,8203000
26859438,10316043
26859438,10333459
26859438,10366443
26859438,10396329
26859438,10509552
26859438,10602081
26859438,10690542
26859438,10702433
26859438,10792790
26859438,10795419
26859438,10804993
26859438,11100081
26859438,11163729
26859438,11378674
26859438,11478872
26859438,11672850
26859438,11841497
26859438,12062829
26859438,12094973
26859438,4892908
26859438,4990719
26859438,5094733
26859438,5668247
26859438,5915191
26859438,6258663
26859438,6407209
26859438,6540206
26859438,6678063
26859438,6902850
26859438,7013846
26859438,7226955
26859438,7285441
26859438,7837374
26859438,8053259
26859438,8713623
26859438,9106023
26859438,9141396
26859438,9184947
26859438,9253106
26859438,9742034
26859438,9874291
26860499,6475168
26860499,7338259
26860499,8772067
26860499,9022417
26860499,9848255
26861143,10508774
26861143,10959523
26861143,10975801
26861143,11486062
26861143,11852989
26861143,4966275
26861143,5646707
26861143,5754455
26861143,6145502
26861143,6199572
26861143,6889191
26861143,7555299
26861143,7953769
26861143,8178366
26861143,9163442
26861143,9319972
26861143,9385864
26861143,9428607
26861143,9684503
26861165,5593207
26861165,6033690
26861165,6084454
26861165,6957597
26861165,9411391
26861366,10447402
26861366,11119405
26861366,4772218
26861366,4975898
26861366,6999760
26861366,7840977
26861366,8145472
26864652,10016347
26864652,10201893
26864652,10447970
26864652,10527724
26864652,10591960
26864652,10656567
26864652,10810300
26864652,10826917
26864652,10828683
26864652,10836726
26864652,11003463
26864652,11270999
26864652,11416095
26864652,11476235
26864652,11512634
26864652,11733974
26864652,11851210
26864652,12051295
26864652,12067049
26864652,12151321
26864652,4750218
26864652,4994265
26864652,5422881
26864652,5486273
26864652,5736171
26864652,5759244
26864652,5766848
26864652,5836473
26864652,5861586
26864652,5874194
26864652,6026611
26864652,6156628
26864652,6164472
26864652,6371682
26864652,6388241
26864652,6435302
26864652,6479870
26864652,6621915
26864652,6693932
26864652,6785886
26864652,6792459
26864652,6801858
26864652,6867181
26864652,6867191
26864652,6873509
26864652,6915823
26864652,6922579
26864652,6959193
26864652,7007101
26864652,7026980
26864652,7038896
26864652,7039807
26864652,7124502
26864652,7145419
26864652,7161422
26864652,7319228
26864652,7334864
26864652,7551449
26864652,7610042
26864652,7651233
26864652,7708513
26864652,7749091
26864652,7914396
26864652,7955467
26864652,8022161
26864652,8040922
26864652,8168622
26864652,8200700
26864652,8212971
26864652,8409282
26864652,8438896
26864652,8490318
26864652,8513754
26864652,8525655
26864652,8860192
26864652,9148665
26864652,9162078
26864652,9365625
26864652,9393882
26864652,9445883
26864652,9476567
26864652,9530797
26864652,9556709
26864652,9635774
26864652,9894124
26864652,9958530
26872753,10165845
26872753,5971183
26872753,7709282
26872753,8177941
26872753,8315488
26872753,8412424
26872753,9640167
26874461,10069405
26874461,10112399
26874461,10165401
26874461,10281819
26874461,10924959
26874461,10944074
26874461,11027777
26874461,11048784
26874461,11157356
26874461,11228818
26874461,11247418
26874461,11439100
26874461,11536518
26874461,11720483
26874461,5269570
26874461,5542986
26874461,5636049
26874461,5752226
26874461,5986667
26874461,5986896
26874461,6040562
26874461,6679817
26874461,6713285
26874461,6716962
26874461,6723728
26874461,6758993
26874461,6780697
26874461,6915047
26874461,7012334
26874461,7340702
26874461,7370966
26874461,7508332
26874461,7677785
26874461,7702298
26874461,7781563
26874461,8366226
26874461,8468213
26874461,8478805
26874461,8539629
26874461,8571995
26874461,8721763
26874461,8832198
26874461,8969757
26874461,9014837
26874461,9163779
26874461,9206874
26874461,9210439
26874461,9507936
26874461,9603301
26874461,9609285
26874461,9632648
26874461,9750691
26874461,9786611
26874461,9926083
26899477,10858160
26899477,11683522
26899477,11732713
26899477,5642324
26899477,6384208
26899477,6523021
26899477,6538090
26899477,6676043
26899477,7424191
26899477,7728869
26899477,7963209
26899477,8168975
26899477,8586767
26899477,9033510
26899477,9979100
26901639,10848405
26901639,8064323
26914264,10935798
26914264,11445730
26914264,4808349
26914264,5086264
26914264,5807200
26914264,6415329
26914264,6821314
26914264,7368344
26914264,9284996
26914264,9596997
26916271,10043583
26916271,10323898
26916271,10330625
26916271,10871674
26916271,11150328
26916271,11192853
26916271,11223878
26916271,11229415
26916271,11283343
26916271,11297446
26916271,11459313
26916271,11898000
26916271,12150546
26916271,4840042
26916271,4978756
26916271,5222752
26916271,5346030
26916271,5399820
26916271,5504850
26916271,5739320
26916271,5754218
26916271,5809877
26916271,5987626
26916271,6127245
26916271,6380783
26916271,6396362
26916271,6427451
26916271,6681907
26916271,6986425
26916271,7092554
26916271,7273694
26916271,7667924
26916271,7852513
26916271,7962782
26916271,8020839
26916271,8151910
26916271,8218735
26916271,8421890
26916271,8825691
26916271,9081152
26916271,9083888
26916271,9275754
26916271,9746873
26918766,10014849
26918766,10238954
26918766,10337421
26918766,10537358
26918766,10660292
26918766,10783786
26918766,11365700
26918766,4769145
26918766,4919549
26918766,4924068
26918766,5272798
26918766,5319484
26918766,5481216
26918766,5627666
26918766,5630482
26918766,5959796
26918766,5993735
26918766,6024099
26918766,6034697
26918766,6076855
26918766,6111146
26918766,6349317
26918766,6502660
26918766,6603520
26918766,6859198
26918766,7068940
26918766,7101455
26918766,7176034
26918766,7373175
26918766,7410008
26918766,7609976
26918766,7899801
26918766,8101753
26918766,8165793
26918766,8541942
26918766,8542916
26918766,8546578
26918766,9082996
26918766,9239693
26918766,9897014
26920363,10880156
26920363,11224744
26920363,11335098
26920363,11468503
26920363,12016290
26920363,4769572
26920363,5073633
26920363,5374974
26920363,5569698
26920363,5628712
26920363,5726103
26920363,5977630
26920363,6049937
26920363,6075205
26920363,6404305
26920363,6404724
26920363,6554103
26920363,6798018
26920363,6886897
26920363,7000818
26920363,7043035
26920363,7249246
26920363,7372062
26920363,7565687
26920363,7818514
26920363,8101040
26920363,8393960
26920363,8767300
26920363,9931273
26923931,10000772
26923931,10017888
26923931,10074603
26923931,10284655
26923931,10391195
26923931,10398135
26923931,10552836
26923931,11090359
26923931,11145728
26923931,11151521
26923931,11301334
26923931,5019974
26923931,5503272
26923931,5603270
26923931,5860957
26923931,6094383
26923931,6537052
26923931,6667714
26923931,6790892
26923931,6844203
26923931,6987964
26923931,7076630
26923931,7110826
26923931,7474165
26923931,7793268
26923931,7819515
26923931,7846674
26923931,8127101
26923931,8139175
26923931,8140896
26923931,8231762
26923931,8554948
26923931,8756633
26923931,8760609
26923931,8776132
26923931,8821544
26925821,10090550
26925821,10353234
26925821,10395190
26925821,10430156
26925821,10460408
26925821,10518576
26925821,10520805
26925821,10540609
26925821,10758394
26925821,10807701
26925821,10922739
26925821,11020744
26925821,11055515
26925821,11210173
26925821,11392627
26925821,11577492
26925821,11814356
26925821,11988305
26925821,12079064
26925821,12097954
26925821,12119476
26925821,4924064
26925821,5699965
26925821,5825284
26925821,5892852
26925821,6254257
26925821,6557292
26925821,6702774
26925821,6788647
26925821,6837512
26925821,6981260
26925821,7225058
26925821,7302144
26925821,7328306
26925821,7336718
26925821,7508010
26925821,7680378
26925821,8020908
26925821,8216338
26925821,8283009
26925821,8436593
26925821,8661425
26925821,8795467
26925821,8801293
26925821,8900664
26925821,9155258
26925821,9389731
26925821,9400280
26925821,9506659
26925821,9840840
26933875,12042357
26933875,5001552
26933875,5557034
26933875,5786473
26933875,5803317
26933875,6039975
26933875,6205746
26933875,6209329
26933875,6308173
26933875,6317204
26933875,6856385
26933875,6863520
26933875,6956829
26933875,6996232
26933875,7375447
26933875,7889740
26933875,8240849
26933875,9261968
26933875,9730563
26944393,4884652
26944393,5674522
26944393,6592048
26944393,8243106
26952286,10617473
26952286,11552128
26952286,11900953
26952286,11938911
26952286,4989421
26952286,5384539
26952286,5670040
26952286,6434886
26952286,6434963
26952286,8319056
26952286,8651597
26952286,9990108
26952286,9999123
26953291,10838368
26953291,11659397
26953291,12181998
26953291,5710215
26953291,5791200
26953291,6555180
26953291,6700983
26953291,7183673
26953291,7358698
26953291,7374051
26953291,7661597
26953291,7735609
26953291,8270614
26953291,8628342
26953291,8734538
26953291,8968843
26953291,9808783
26953291,9897448
26953302,10373013
26953302,10397838
26953302,10861034
26953302,11046341
26953302,11136260
26953302,11584086
26953302,6233799
26953302,6324493
26953302,7190021
26953302,7194042
26953302,7272062
26953302,7376007
26953302,7486863
26953302,8162628
26953302,8238091
26953302,9883359
26953990,10141622
26953990,10320654
26953990,10583894
26953990,10856376
26953990,11122225
26953990,11278392
26953990,5214798
26953990,5385302
26953990,5451741
26953990,5609829
26953990,5717518
26953990,6081597
26953990,6101509
26953990,6207009
26953990,6536884
26953990,6594363
26953990,8034065
26953990,8316996
26953990,8553052
26953990,9091005
26953990,9130903
26953990,9481497
26953990,9945468
26957660,10629613
26957660,11126409
26957660,4765974
26957660,5637665
26957660,5803640
26957660,6883957
26957660,7780404
26957660,9531975
26963717,10422805
26963717,11631512
26963717,4786132
26963717,5003373
26963717,5367820
26963717,5432417
26963717,5472511
26963717,5518640
26963717,5960877
26963717,6007874
26963717,6065111
26963717,7497862
26963717,7521550
26963717,8414358
26963717,9432715
26969480,10061348
26969480,10485754
26969480,11193697
26969480,11204971
26969480,5542274
26969480,5666891
26969480,5845845
26969480,5978916
26969480,6108501
26969480,6340647
26969480,6558610
26969480,6587528
26969480,6769762
26969480,6937531
26979826,10052290
26979826,10148771
26979826,10165877
26979826,10259615
26979826,10280901
26979826,10797174
26979826,10890764
26979826,11253579
26979826,11978045
26979826,11985445
26979826,5124751
26979826,5418333
26979826,5476717
26979826,5572290
26979826,5747996
26979826,6095809
26979826,6360708
26979826,6709728
26979826,6848752
26979826,7587873
26979826,8082919
26979826,8244518
26979826,8658198
26982210,10491563
26982210,11526154
26982210,5544613
26982210,5583406
26982210,5628548
26982210,5663674
26982210,5668409
26982210,5838894
26982210,6349276
26982210,6612354
26982210,6965543
26982210,7187358
26982210,7842427
26982210,7938661
26982210,8254563
26982210,9189773
26982210,9659594
26982210,9723193
26988423,10210339
26988423,10810596
26988423,11750131
26988423,5097249
26988423,5937807
26988423,6440747
26988423,6448786
26988423,7001546
26988423,8210500
26988423,8262086
26988423,8514132
26988423,9515307
26989123,10766437
26989123,10796167
26989123,11087125
26989123,11240437
26989123,11885646
26989123,11993568
26989123,12060555
26989123,12177669
26989123,5083750
26989123,5363588
26989123,5548424
26989123,5647429
26989123,5841885
26989123,6444560
26989123,7379325
26989123,8232649
26989123,8256737
26989123,8522030
26989123,9391687
26989123,9719261
26990778,10120871
26990778,10748957
26990778,11203333
26990778,11962957
26990778,5091627
26990778,5623338
26990778,5668209
26990778,5696277
26990778,5696283
26990778,6518419
26990778,6547169
26990778,7687319
26990778,9351977
26994107,10107646
26994107,10339651
26994107,4914865
26994107,5763656
26994107,6100769
26994107,7011515
26994107,7018485
26994107,7294521
26994107,9044830
26996986,10015511
26996986,10071338
